match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,0.1,South Africa,Afghanistan,RR Hendricks,T de Zorzi,Fazalhaq Farooqi,2,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,0.2,South Africa,Afghanistan,RR Hendricks,T de Zorzi,Fazalhaq Farooqi,0,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,0.3,South Africa,Afghanistan,RR Hendricks,T de Zorzi,Fazalhaq Farooqi,0,1,1,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,0.4,South Africa,Afghanistan,RR Hendricks,T de Zorzi,Fazalhaq Farooqi,0,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,0.5,South Africa,Afghanistan,RR Hendricks,T de Zorzi,Fazalhaq Farooqi,4,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,0.6,South Africa,Afghanistan,RR Hendricks,T de Zorzi,Fazalhaq Farooqi,0,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,0.7,South Africa,Afghanistan,RR Hendricks,T de Zorzi,Fazalhaq Farooqi,1,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,1.1,South Africa,Afghanistan,RR Hendricks,T de Zorzi,AM Ghazanfar,0,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,1.2,South Africa,Afghanistan,RR Hendricks,T de Zorzi,AM Ghazanfar,1,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,1.3,South Africa,Afghanistan,T de Zorzi,RR Hendricks,AM Ghazanfar,0,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,1.4,South Africa,Afghanistan,T de Zorzi,RR Hendricks,AM Ghazanfar,0,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,1.5,South Africa,Afghanistan,T de Zorzi,RR Hendricks,AM Ghazanfar,1,0,,,,,,,,,
1445818,2024,2024-09-18,Sharjah Cricket Stadium,1,1.6,South Africa,Afghanistan,RR Hendricks,T de Zorzi,AM Ghazanfar,0,1,,,,1,,,,,
