match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,0.1,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,L Ngidi,0,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,0.2,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,L Ngidi,0,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,0.3,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,L Ngidi,0,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,0.4,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,L Ngidi,0,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,0.5,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,L Ngidi,0,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,0.6,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,L Ngidi,0,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,1.1,Afghanistan,South Africa,Abdul Malik,Rahmanullah Gurbaz,BC Fortuin,1,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,1.2,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,BC Fortuin,1,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,1.3,Afghanistan,South Africa,Abdul Malik,Rahmanullah Gurbaz,BC Fortuin,0,1,,,,1,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,1.4,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,BC Fortuin,2,0,,,,,,,,,
1445820,2024,2024-09-22,Sharjah Cricket Stadium,1,1.5,Afghanistan,South Africa,Rahmanullah Gurbaz,Abdul Malik,BC Fortuin,0,0,,,,,,,,,
