match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,0.1,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,0.2,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,MR Adair,1,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,0.3,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,0.4,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,0.5,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,0.6,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,1,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,1.1,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,GI Hume,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,1.2,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,GI Hume,3,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,1.3,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,GI Hume,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,1.4,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,GI Hume,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,1.5,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,GI Hume,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,1.6,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,GI Hume,1,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,2.1,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,MR Adair,1,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,2.2,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,2.3,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,2.4,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,2.5,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,MR Adair,1,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,2.6,Afghanistan,Ireland,Rahmanullah Gurbaz,Ibrahim Zadran,MR Adair,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,3.1,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,GI Hume,4,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,3.2,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,GI Hume,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,3.3,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,GI Hume,0,0,,,,,,,,,
1416083,2023/24,2024-03-12,Sharjah Cricket Stadium,1,3.4,Afghanistan,Ireland,Ibrahim Zadran,Rahmanullah Gurbaz,GI Hume,0,0,,,,,,,,,
