match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,0.1,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,0.2,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,0.3,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,PVD Chameera,4,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,0.4,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,0.5,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,0.6,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,1.1,Afghanistan,Sri Lanka,Ibrahim Zadran,Rahmanullah Gurbaz,CBRLS Kumara,4,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,1.2,Afghanistan,Sri Lanka,Ibrahim Zadran,Rahmanullah Gurbaz,CBRLS Kumara,1,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,1.3,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,1.4,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,CBRLS Kumara,4,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,1.5,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,1.6,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,caught,Rahmanullah Gurbaz,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,2.1,Afghanistan,Sri Lanka,Ibrahim Zadran,Rahmat Shah,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,2.2,Afghanistan,Sri Lanka,Ibrahim Zadran,Rahmat Shah,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,2.3,Afghanistan,Sri Lanka,Ibrahim Zadran,Rahmat Shah,PVD Chameera,1,1,,1,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,2.4,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,PVD Chameera,2,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,2.5,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,2.6,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,PVD Chameera,1,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,2.7,Afghanistan,Sri Lanka,Ibrahim Zadran,Rahmat Shah,PVD Chameera,4,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,3.1,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,3.2,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,3.3,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,CBRLS Kumara,4,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,3.4,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,3.5,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,3.6,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,CBRLS Kumara,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,4.1,Afghanistan,Sri Lanka,Ibrahim Zadran,Rahmat Shah,PVD Chameera,1,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,4.2,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,4.3,Afghanistan,Sri Lanka,Rahmat Shah,Ibrahim Zadran,PVD Chameera,0,0,,,,,,caught,Rahmat Shah,,
1377010,2023,2023-06-07,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",1,4.4,Afghanistan,Sri Lanka,Hashmatullah Shahidi,Ibrahim Zadran,PVD Chameera,0,0,,,,,,,,,
