match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0.3,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0.4,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,3,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0.5,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0.6,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shoriful Islam,1,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,0,1,1,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,1,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shoriful Islam,4,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.7,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shoriful Islam,0,1,1,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1.8,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,4,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2.5,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,1,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,3.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,3.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,3.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,3.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,3.5,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,4,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,3.6,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shoriful Islam,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,4.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1384394,2023/24,2023-10-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,4.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
