match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,0.1,Bangladesh,South Africa,Mahmudul Hasan Joy,Shadman Islam,K Rabada,0,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,0.2,Bangladesh,South Africa,Mahmudul Hasan Joy,Shadman Islam,K Rabada,0,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,0.3,Bangladesh,South Africa,Mahmudul Hasan Joy,Shadman Islam,K Rabada,0,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,0.4,Bangladesh,South Africa,Mahmudul Hasan Joy,Shadman Islam,K Rabada,0,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,0.5,Bangladesh,South Africa,Mahmudul Hasan Joy,Shadman Islam,K Rabada,2,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,0.6,Bangladesh,South Africa,Mahmudul Hasan Joy,Shadman Islam,K Rabada,0,4,,,,4,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,1.1,Bangladesh,South Africa,Shadman Islam,Mahmudul Hasan Joy,PWA Mulder,0,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,1.2,Bangladesh,South Africa,Shadman Islam,Mahmudul Hasan Joy,PWA Mulder,0,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,1.3,Bangladesh,South Africa,Shadman Islam,Mahmudul Hasan Joy,PWA Mulder,0,0,,,,,,,,,
1453293,2024/25,2024-10-21,"Shere Bangla National Stadium, Mirpur",1,1.4,Bangladesh,South Africa,Shadman Islam,Mahmudul Hasan Joy,PWA Mulder,0,0,,,,,,caught,Shadman Islam,,
